[rosmaster.main][INFO] 2021-08-28 13:41:52,517: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2021-08-28 13:41:52,518: Starting ROS Master Node
[rosmaster.master][INFO] 2021-08-28 13:48:35,648: +PARAM [/amcl/initial_pose_x] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:48:35,650: +PARAM [/amcl/initial_pose_y] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:48:35,652: +PARAM [/amcl/initial_pose_a] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:48:35,653: +PARAM [/amcl/initial_cov_xx] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:48:35,655: +PARAM [/amcl/initial_cov_yy] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:48:35,657: +PARAM [/amcl/initial_cov_aa] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:48:37,656: +PARAM [/amcl/initial_pose_x] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:48:37,658: +PARAM [/amcl/initial_pose_y] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:48:37,660: +PARAM [/amcl/initial_pose_a] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:48:37,661: +PARAM [/amcl/initial_cov_xx] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:48:37,663: +PARAM [/amcl/initial_cov_yy] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:48:37,665: +PARAM [/amcl/initial_cov_aa] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:48:39,795: +PARAM [/amcl/initial_pose_x] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:48:39,797: +PARAM [/amcl/initial_pose_y] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:48:39,799: +PARAM [/amcl/initial_pose_a] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:48:39,801: +PARAM [/amcl/initial_cov_xx] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:48:39,803: +PARAM [/amcl/initial_cov_yy] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:48:39,805: +PARAM [/amcl/initial_cov_aa] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:48:41,814: +PARAM [/amcl/initial_pose_x] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:48:41,818: +PARAM [/amcl/initial_pose_y] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:48:41,821: +PARAM [/amcl/initial_pose_a] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:48:41,824: +PARAM [/amcl/initial_cov_xx] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:48:41,826: +PARAM [/amcl/initial_cov_yy] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:48:41,829: +PARAM [/amcl/initial_cov_aa] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:48:43,936: +PARAM [/amcl/initial_pose_x] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:48:43,938: +PARAM [/amcl/initial_pose_y] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:48:43,940: +PARAM [/amcl/initial_pose_a] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:48:43,942: +PARAM [/amcl/initial_cov_xx] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:48:43,943: +PARAM [/amcl/initial_cov_yy] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:48:43,945: +PARAM [/amcl/initial_cov_aa] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:48:45,938: +PARAM [/amcl/initial_pose_x] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:48:45,940: +PARAM [/amcl/initial_pose_y] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:48:45,942: +PARAM [/amcl/initial_pose_a] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:48:45,943: +PARAM [/amcl/initial_cov_xx] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:48:45,945: +PARAM [/amcl/initial_cov_yy] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:48:45,947: +PARAM [/amcl/initial_cov_aa] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:48:47,948: +PARAM [/amcl/initial_pose_x] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:48:47,950: +PARAM [/amcl/initial_pose_y] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:48:47,952: +PARAM [/amcl/initial_pose_a] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:48:47,955: +PARAM [/amcl/initial_cov_xx] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:48:47,957: +PARAM [/amcl/initial_cov_yy] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:48:47,958: +PARAM [/amcl/initial_cov_aa] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:48:50,075: +PARAM [/amcl/initial_pose_x] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:48:50,076: +PARAM [/amcl/initial_pose_y] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:48:50,078: +PARAM [/amcl/initial_pose_a] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:48:50,080: +PARAM [/amcl/initial_cov_xx] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:48:50,082: +PARAM [/amcl/initial_cov_yy] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:48:50,083: +PARAM [/amcl/initial_cov_aa] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:48:52,076: +PARAM [/amcl/initial_pose_x] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:48:52,077: +PARAM [/amcl/initial_pose_y] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:48:52,079: +PARAM [/amcl/initial_pose_a] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:48:52,081: +PARAM [/amcl/initial_cov_xx] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:48:52,083: +PARAM [/amcl/initial_cov_yy] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:48:52,084: +PARAM [/amcl/initial_cov_aa] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:48:54,079: +PARAM [/amcl/initial_pose_x] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:48:54,080: +PARAM [/amcl/initial_pose_y] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:48:54,082: +PARAM [/amcl/initial_pose_a] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:48:54,084: +PARAM [/amcl/initial_cov_xx] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:48:54,086: +PARAM [/amcl/initial_cov_yy] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:48:54,087: +PARAM [/amcl/initial_cov_aa] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:48:56,133: +PARAM [/amcl/initial_pose_x] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:48:56,135: +PARAM [/amcl/initial_pose_y] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:48:56,137: +PARAM [/amcl/initial_pose_a] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:48:56,139: +PARAM [/amcl/initial_cov_xx] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:48:56,140: +PARAM [/amcl/initial_cov_yy] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:48:56,142: +PARAM [/amcl/initial_cov_aa] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:48:58,277: +PARAM [/amcl/initial_pose_x] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:48:58,280: +PARAM [/amcl/initial_pose_y] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:48:58,282: +PARAM [/amcl/initial_pose_a] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:48:58,284: +PARAM [/amcl/initial_cov_xx] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:48:58,286: +PARAM [/amcl/initial_cov_yy] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:48:58,287: +PARAM [/amcl/initial_cov_aa] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:00,415: +PARAM [/amcl/initial_pose_x] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:00,417: +PARAM [/amcl/initial_pose_y] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:00,419: +PARAM [/amcl/initial_pose_a] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:00,420: +PARAM [/amcl/initial_cov_xx] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:00,422: +PARAM [/amcl/initial_cov_yy] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:00,423: +PARAM [/amcl/initial_cov_aa] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:02,559: +PARAM [/amcl/initial_pose_x] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:02,562: +PARAM [/amcl/initial_pose_y] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:02,563: +PARAM [/amcl/initial_pose_a] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:02,567: +PARAM [/amcl/initial_cov_xx] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:02,568: +PARAM [/amcl/initial_cov_yy] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:02,570: +PARAM [/amcl/initial_cov_aa] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:04,703: +PARAM [/amcl/initial_pose_x] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:04,705: +PARAM [/amcl/initial_pose_y] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:04,707: +PARAM [/amcl/initial_pose_a] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:04,708: +PARAM [/amcl/initial_cov_xx] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:04,710: +PARAM [/amcl/initial_cov_yy] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:04,712: +PARAM [/amcl/initial_cov_aa] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:06,705: +PARAM [/amcl/initial_pose_x] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:06,707: +PARAM [/amcl/initial_pose_y] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:06,709: +PARAM [/amcl/initial_pose_a] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:06,711: +PARAM [/amcl/initial_cov_xx] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:06,713: +PARAM [/amcl/initial_cov_yy] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:06,715: +PARAM [/amcl/initial_cov_aa] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:08,848: +PARAM [/amcl/initial_pose_x] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:08,850: +PARAM [/amcl/initial_pose_y] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:08,851: +PARAM [/amcl/initial_pose_a] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:08,853: +PARAM [/amcl/initial_cov_xx] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:08,855: +PARAM [/amcl/initial_cov_yy] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:08,857: +PARAM [/amcl/initial_cov_aa] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:10,850: +PARAM [/amcl/initial_pose_x] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:11,087: +PARAM [/amcl/initial_pose_y] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:11,089: +PARAM [/amcl/initial_pose_a] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:11,091: +PARAM [/amcl/initial_cov_xx] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:11,093: +PARAM [/amcl/initial_cov_yy] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:11,095: +PARAM [/amcl/initial_cov_aa] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:12,990: +PARAM [/amcl/initial_pose_x] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:12,991: +PARAM [/amcl/initial_pose_y] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:12,993: +PARAM [/amcl/initial_pose_a] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:12,995: +PARAM [/amcl/initial_cov_xx] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:12,996: +PARAM [/amcl/initial_cov_yy] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:12,998: +PARAM [/amcl/initial_cov_aa] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:15,131: +PARAM [/amcl/initial_pose_x] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:15,133: +PARAM [/amcl/initial_pose_y] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:15,135: +PARAM [/amcl/initial_pose_a] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:15,136: +PARAM [/amcl/initial_cov_xx] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:15,138: +PARAM [/amcl/initial_cov_yy] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:15,140: +PARAM [/amcl/initial_cov_aa] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:17,136: +PARAM [/amcl/initial_pose_x] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:17,138: +PARAM [/amcl/initial_pose_y] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:17,139: +PARAM [/amcl/initial_pose_a] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:17,141: +PARAM [/amcl/initial_cov_xx] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:17,144: +PARAM [/amcl/initial_cov_yy] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:17,146: +PARAM [/amcl/initial_cov_aa] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:19,273: +PARAM [/amcl/initial_pose_x] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:19,274: +PARAM [/amcl/initial_pose_y] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:19,276: +PARAM [/amcl/initial_pose_a] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:19,278: +PARAM [/amcl/initial_cov_xx] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:19,280: +PARAM [/amcl/initial_cov_yy] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:19,281: +PARAM [/amcl/initial_cov_aa] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:21,273: +PARAM [/amcl/initial_pose_x] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:21,377: +PARAM [/amcl/initial_pose_y] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:21,379: +PARAM [/amcl/initial_pose_a] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:21,381: +PARAM [/amcl/initial_cov_xx] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:21,383: +PARAM [/amcl/initial_cov_yy] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:21,385: +PARAM [/amcl/initial_cov_aa] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:23,273: +PARAM [/amcl/initial_pose_x] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:23,275: +PARAM [/amcl/initial_pose_y] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:23,276: +PARAM [/amcl/initial_pose_a] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:23,278: +PARAM [/amcl/initial_cov_xx] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:23,281: +PARAM [/amcl/initial_cov_yy] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:23,283: +PARAM [/amcl/initial_cov_aa] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:25,284: +PARAM [/amcl/initial_pose_x] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:25,286: +PARAM [/amcl/initial_pose_y] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:25,288: +PARAM [/amcl/initial_pose_a] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:25,289: +PARAM [/amcl/initial_cov_xx] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:25,291: +PARAM [/amcl/initial_cov_yy] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:25,293: +PARAM [/amcl/initial_cov_aa] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:27,420: +PARAM [/amcl/initial_pose_x] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:27,422: +PARAM [/amcl/initial_pose_y] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:27,424: +PARAM [/amcl/initial_pose_a] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:27,426: +PARAM [/amcl/initial_cov_xx] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:27,427: +PARAM [/amcl/initial_cov_yy] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:27,429: +PARAM [/amcl/initial_cov_aa] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:29,561: +PARAM [/amcl/initial_pose_x] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:29,562: +PARAM [/amcl/initial_pose_y] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:29,564: +PARAM [/amcl/initial_pose_a] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:29,566: +PARAM [/amcl/initial_cov_xx] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:29,568: +PARAM [/amcl/initial_cov_yy] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:29,570: +PARAM [/amcl/initial_cov_aa] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:31,563: +PARAM [/amcl/initial_pose_x] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:31,565: +PARAM [/amcl/initial_pose_y] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:31,567: +PARAM [/amcl/initial_pose_a] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:31,568: +PARAM [/amcl/initial_cov_xx] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:31,570: +PARAM [/amcl/initial_cov_yy] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:31,572: +PARAM [/amcl/initial_cov_aa] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:33,564: +PARAM [/amcl/initial_pose_x] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:33,566: +PARAM [/amcl/initial_pose_y] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:33,567: +PARAM [/amcl/initial_pose_a] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:33,569: +PARAM [/amcl/initial_cov_xx] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:33,571: +PARAM [/amcl/initial_cov_yy] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:33,573: +PARAM [/amcl/initial_cov_aa] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:35,566: +PARAM [/amcl/initial_pose_x] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:35,567: +PARAM [/amcl/initial_pose_y] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:35,569: +PARAM [/amcl/initial_pose_a] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:35,571: +PARAM [/amcl/initial_cov_xx] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:35,573: +PARAM [/amcl/initial_cov_yy] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:35,575: +PARAM [/amcl/initial_cov_aa] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:37,702: +PARAM [/amcl/initial_pose_x] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:37,703: +PARAM [/amcl/initial_pose_y] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:37,705: +PARAM [/amcl/initial_pose_a] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:37,707: +PARAM [/amcl/initial_cov_xx] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:37,708: +PARAM [/amcl/initial_cov_yy] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:37,710: +PARAM [/amcl/initial_cov_aa] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:39,707: +PARAM [/amcl/initial_pose_x] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:39,709: +PARAM [/amcl/initial_pose_y] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:39,711: +PARAM [/amcl/initial_pose_a] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:39,713: +PARAM [/amcl/initial_cov_xx] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:39,715: +PARAM [/amcl/initial_cov_yy] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:39,717: +PARAM [/amcl/initial_cov_aa] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:41,991: +PARAM [/amcl/initial_pose_x] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:41,993: +PARAM [/amcl/initial_pose_y] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:41,995: +PARAM [/amcl/initial_pose_a] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:41,996: +PARAM [/amcl/initial_cov_xx] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:41,999: +PARAM [/amcl/initial_cov_yy] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:42,001: +PARAM [/amcl/initial_cov_aa] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:44,134: +PARAM [/amcl/initial_pose_x] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:44,136: +PARAM [/amcl/initial_pose_y] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:44,138: +PARAM [/amcl/initial_pose_a] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:44,140: +PARAM [/amcl/initial_cov_xx] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:44,142: +PARAM [/amcl/initial_cov_yy] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:44,144: +PARAM [/amcl/initial_cov_aa] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:46,281: +PARAM [/amcl/initial_pose_x] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:46,283: +PARAM [/amcl/initial_pose_y] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:46,285: +PARAM [/amcl/initial_pose_a] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:46,287: +PARAM [/amcl/initial_cov_xx] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:46,288: +PARAM [/amcl/initial_cov_yy] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:46,290: +PARAM [/amcl/initial_cov_aa] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:48,416: +PARAM [/amcl/initial_pose_x] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:48,417: +PARAM [/amcl/initial_pose_y] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:48,419: +PARAM [/amcl/initial_pose_a] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:48,421: +PARAM [/amcl/initial_cov_xx] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:48,422: +PARAM [/amcl/initial_cov_yy] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:48,424: +PARAM [/amcl/initial_cov_aa] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:50,569: +PARAM [/amcl/initial_pose_x] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:50,571: +PARAM [/amcl/initial_pose_y] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:50,572: +PARAM [/amcl/initial_pose_a] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:50,574: +PARAM [/amcl/initial_cov_xx] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:50,576: +PARAM [/amcl/initial_cov_yy] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:50,577: +PARAM [/amcl/initial_cov_aa] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:52,702: +PARAM [/amcl/initial_pose_x] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:52,704: +PARAM [/amcl/initial_pose_y] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:52,706: +PARAM [/amcl/initial_pose_a] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:52,708: +PARAM [/amcl/initial_cov_xx] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:52,709: +PARAM [/amcl/initial_cov_yy] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:52,711: +PARAM [/amcl/initial_cov_aa] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:54,707: +PARAM [/amcl/initial_pose_x] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:54,709: +PARAM [/amcl/initial_pose_y] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:54,710: +PARAM [/amcl/initial_pose_a] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:54,713: +PARAM [/amcl/initial_cov_xx] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:54,715: +PARAM [/amcl/initial_cov_yy] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:54,717: +PARAM [/amcl/initial_cov_aa] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:56,846: +PARAM [/amcl/initial_pose_x] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:56,847: +PARAM [/amcl/initial_pose_y] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:56,849: +PARAM [/amcl/initial_pose_a] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:56,851: +PARAM [/amcl/initial_cov_xx] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:56,853: +PARAM [/amcl/initial_cov_yy] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:56,855: +PARAM [/amcl/initial_cov_aa] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:58,992: +PARAM [/amcl/initial_pose_x] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:58,994: +PARAM [/amcl/initial_pose_y] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:58,995: +PARAM [/amcl/initial_pose_a] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:58,997: +PARAM [/amcl/initial_cov_xx] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:58,999: +PARAM [/amcl/initial_cov_yy] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:49:59,002: +PARAM [/amcl/initial_cov_aa] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:50:01,128: +PARAM [/amcl/initial_pose_x] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:50:01,129: +PARAM [/amcl/initial_pose_y] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:50:01,131: +PARAM [/amcl/initial_pose_a] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:50:01,133: +PARAM [/amcl/initial_cov_xx] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:50:01,134: +PARAM [/amcl/initial_cov_yy] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:50:01,136: +PARAM [/amcl/initial_cov_aa] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:50:03,129: +PARAM [/amcl/initial_pose_x] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:50:03,131: +PARAM [/amcl/initial_pose_y] by /amcl
[rosmaster.master][INFO] 2021-08-28 13:50:03,133: +PARAM [/amcl/initial_pose_a] by /amcl
